@relation 'Multiclass Clothing Sales Dataset-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-Llast-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-Llast'

@attribute Product_Category {'Traditional Wear',Athleisure,Outerwear,Bottoms,Tops}
@attribute Brand {'Forever 21','Ralph Lauren',Nike,Zara,Wrangler,Balenciaga,Uniqlo,Reebok,Gucci,'Louis Vuitton','Tommy Hilfiger','Under Armour','Calvin Klein',Puma,Diesel,Versace,Levi’s,Adidas,H&M,GAP}
@attribute Product_Name {Tops,'Casual Shirt',Blazer,Leggings,Dress,Jeans,Hoodie,Jumpsuit,Trousers,Jacket,Skirt,T-Shirt,Saree,Kurta,Shorts,'Polo Shirt',Palazzo,Sweatshirt,'Formal Shirt','Track Pants'}
@attribute Gender {Women,Men}
@attribute Size {S,XXL,M,XL,L}
@attribute Color {White,Yellow,Green,Orange,Purple,Black,Pink,Red,Blue}
@attribute Season {Winter,All-Season,Summer}
@attribute Payment_Method {Card,UPI,'Net Banking',Cash}
@attribute Customer_Type {New,Returning}
@attribute Selling_Price numeric
@attribute Cost_Price numeric
@attribute Discount_Percentage numeric
@attribute Quantity_Sold numeric
@attribute Total_Sales numeric
@attribute Stock_Availability numeric
@attribute Customer_Age numeric
@attribute Purchase_Frequency numeric
@attribute Store_Rating numeric
@attribute Return_Rate numeric
@attribute Sales_Category {'High Sales','Low Sales','Medium Sales'}
@attribute Outlier {no,yes}
@attribute ExtremeValue {no,yes}

@data
Outerwear,Nike,'Polo Shirt',Men,XXL,Black,Winter,UPI,New,1423.759724,790.412976,44.618499,7,49409.860338,446,62,0.446822,3.38159,11.435638,'High Sales',no,no
Outerwear,'Tommy Hilfiger',Trousers,Men,S,White,All-Season,Card,New,2357.790649,1387.658243,28.068912,8,54655.193482,347,40,3.500075,4.312806,3.198287,'Low Sales',no,no
Athleisure,'Tommy Hilfiger',Shorts,Men,S,Black,Summer,'Net Banking',New,1423.498055,859.023319,29.297312,9,60510.653356,447,32,2.772804,4.997519,14.940816,'Low Sales',no,no
Outerwear,Diesel,Kurta,Women,XXL,Blue,Winter,Cash,Returning,1050.936763,1194.01999,28.970135,8,25052.497042,314,50,1.164047,4.53421,2.823429,'Medium Sales',no,no
Athleisure,Puma,Jeans,Women,XXL,Yellow,Summer,UPI,New,1411.556884,1443.410581,15.187421,6,30217.605875,197,62,0.767491,4.877156,19.457638,'Low Sales',no,no
Athleisure,'Ralph Lauren','Polo Shirt',Men,XL,Purple,All-Season,Cash,Returning,903.602388,473.004647,23.000752,3,50804.094391,219,39,2.833335,3.68441,6.088132,'High Sales',no,no
'Traditional Wear',Nike,Jeans,Men,L,Blue,Winter,Cash,New,1547.625762,1144.933839,26.531419,7,18899.914712,419,59,1.62679,3.119096,1.5451,'High Sales',no,no
Tops,'Ralph Lauren',Saree,Women,L,Black,Winter,UPI,Returning,2173.039708,1014.36303,45.496129,6,31525.728701,84,51,2.190997,4.474066,19.376693,'Low Sales',no,no
'Traditional Wear','Ralph Lauren',Skirt,Women,L,White,All-Season,Card,Returning,2295.24362,1123.245134,34.893908,1,63498.98788,399,54,2.287348,3.681066,12.998485,'Low Sales',no,no
'Traditional Wear',Zara,Jacket,Women,S,Pink,Summer,UPI,Returning,2388.376167,1053.806927,5.346624,1,25451.478933,362,57,3.095827,3.69037,1.31164,'Low Sales',no,no
Athleisure,'Calvin Klein',Blazer,Women,XL,Blue,Winter,'Net Banking',New,2108.132924,1180.250545,37.252624,3,54022.394551,292,64,3.677913,3.381773,24.676548,'High Sales',no,no
Athleisure,H&M,Shorts,Men,XL,Purple,Summer,UPI,New,1579.019695,461.054889,38.863794,8,7004.040267,197,56,3.452855,3.422765,2.592969,'Low Sales',no,no
Outerwear,'Tommy Hilfiger',Tops,Women,L,Purple,Summer,Cash,New,1864.046889,696.480564,48.71887,9,31928.313898,391,34,1.186193,3.271544,23.546547,'Medium Sales',no,no
Outerwear,Puma,'Polo Shirt',Women,XXL,Purple,All-Season,'Net Banking',New,1491.796029,609.509811,30.136969,6,68573.747043,388,26,0.318423,4.407623,6.243896,'High Sales',no,no
'Traditional Wear',Adidas,Jacket,Women,XL,Red,Summer,Card,New,1554.029505,803.130359,8.77635,2,20066.03587,357,21,0.868356,4.845469,20.10829,'Low Sales',no,no
Bottoms,Nike,Tops,Women,XXL,Orange,Summer,UPI,New,1529.934174,1534.834879,21.575008,5,40495.839773,344,51,3.378236,3.499839,20.120423,'High Sales',no,no
Bottoms,'Forever 21',Jumpsuit,Women,S,Black,Summer,Cash,Returning,1226.573542,1279.826011,38.617238,7,20978.059243,353,45,0.251659,3.720582,17.704168,'High Sales',no,no
Outerwear,Diesel,Saree,Men,M,Orange,Winter,Cash,Returning,1463.766251,517.230242,15.616641,5,61931.652536,42,51,1.790425,3.19694,16.099229,'High Sales',no,no
Bottoms,Wrangler,Leggings,Men,M,Green,All-Season,Cash,Returning,1330.711551,1119.442443,21.156463,9,74455.237114,7,64,2.536556,3.080249,13.848053,'Low Sales',no,no
Outerwear,H&M,Saree,Men,XL,Yellow,All-Season,Card,New,2242.291382,873.243,9.418915,4,32891.587621,363,41,1.162341,4.587478,5.669953,'High Sales',no,no
Athleisure,Wrangler,Sweatshirt,Women,XXL,White,All-Season,Cash,New,1554.029505,354.264888,39.214193,9,25536.140621,318,62,2.20978,3.557235,4.622945,'Low Sales',no,no
'Traditional Wear','Tommy Hilfiger',Hoodie,Women,M,Green,All-Season,Cash,New,2639.021975,1108.769875,22.55919,6,17893.874751,10,26,0.118294,3.756385,17.63296,'Low Sales',no,no
Tops,Wrangler,Sweatshirt,Men,XL,Pink,All-Season,Card,New,1459.208888,0.518842,25.322553,4,39481.034839,393,28,2.697215,4.41495,13.696461,'Low Sales',no,no
'Traditional Wear',Uniqlo,'Polo Shirt',Women,S,Black,Winter,Cash,Returning,2200.478831,798.288691,32.231123,7,36189.740147,83,24,0.909108,3.877743,26.015699,'Low Sales',no,no
Outerwear,'Louis Vuitton',Saree,Women,XL,Red,Winter,'Net Banking',Returning,1477.540929,952.86271,42.668476,3,54034.891734,152,52,2.406611,4.761311,10.456318,'Low Sales',no,no
Outerwear,Puma,Trousers,Men,XXL,Red,All-Season,Cash,Returning,1564.14039,222.167356,37.256723,5,68145.301153,178,44,1.872398,4.791969,23.662515,'Medium Sales',no,no
'Traditional Wear',Wrangler,Jumpsuit,Men,S,Black,Summer,UPI,Returning,1093.931768,550.500666,24.994389,8,57474.57642,283,41.066821,2.926252,3.775664,11.850134,'High Sales',no,no
Outerwear,Gucci,Blazer,Women,XL,Red,Winter,Cash,New,1227.999691,1391.115105,37.473824,1,58510.147649,309,56,2.209378,3.396208,26.247398,'High Sales',no,no
Bottoms,Adidas,Saree,Men,XXL,Pink,All-Season,Cash,New,2028.78443,657.310287,35.500056,2,71717.241991,256,34,2.194153,4.556757,4.481489,'Low Sales',no,no
Bottoms,Versace,Sweatshirt,Men,XL,Black,All-Season,Cash,Returning,1554.029505,569.591313,46.144991,1,30525.380449,341,21,2.629559,3.745412,26.287274,'High Sales',no,no
Outerwear,Puma,'Casual Shirt',Women,S,Orange,All-Season,'Net Banking',New,1683.624776,1382.999558,24.994389,1,66689.582766,430,41,2.261835,3.995121,19.061318,'High Sales',no,no
Outerwear,Uniqlo,Skirt,Women,S,Pink,Summer,Cash,New,1695.122754,1151.959131,24.994389,7,42113.799046,383,64,0.422536,3.995121,7.061971,'High Sales',no,no
Bottoms,Reebok,Jumpsuit,Women,XL,Green,Summer,Cash,Returning,1553.286519,903.198171,8.608769,3,21645.697103,286,53,-0.024143,3.691872,6.236011,'Medium Sales',no,no
Outerwear,Uniqlo,Jacket,Women,XXL,Orange,All-Season,UPI,Returning,2376.950881,805.597318,14.348558,4,54869.595918,275,57,3.951502,3.995121,19.343048,'Low Sales',no,no
Outerwear,Nike,Shorts,Men,S,Blue,Winter,UPI,New,1729.907967,1197.178623,31.180413,5,57354.771652,157,53,0.217885,3.043241,1.149535,'Medium Sales',no,no
'Traditional Wear',Nike,Blazer,Women,L,Pink,All-Season,UPI,Returning,1760.654564,513.538271,32.536334,4,56096.306647,338,58,3.153962,4.817637,14.353454,'High Sales',no,no
Tops,'Tommy Hilfiger','Track Pants',Men,M,White,Summer,'Net Banking',Returning,1554.029505,1110.122816,32.360101,8,77546.435223,308,23,1.349991,3.132029,5.964195,'Medium Sales',no,no
Bottoms,'Under Armour',Palazzo,Women,XXL,Blue,Winter,'Net Banking',Returning,1571.861684,743.665828,8.544082,8,54674.056586,407,50,1.095036,4.84632,29.410313,'Low Sales',no,no
'Traditional Wear','Tommy Hilfiger',Trousers,Women,XXL,Orange,Winter,Cash,New,1791.277153,1048.716647,41.866881,6,24105.215435,272,60,0.611606,3.305384,10.39306,'Medium Sales',no,no
Tops,'Ralph Lauren',Hoodie,Women,S,White,All-Season,UPI,Returning,1532.582306,1152.782629,13.864127,5,72219.290535,4,64,2.730846,3.586053,10.626886,'Medium Sales',no,no
Outerwear,Uniqlo,Dress,Women,L,Black,Winter,Cash,Returning,1798.616861,891.123817,30.007523,7,36101.500771,240,59,1.432597,3.324097,13.010173,'High Sales',no,no
Outerwear,Levi’s,Leggings,Women,M,Yellow,Winter,Cash,New,1490.862513,1041.240439,42.308584,4,52619.380051,461,56,1.790729,4.415907,9.993654,'Medium Sales',no,no
'Traditional Wear','Under Armour','Formal Shirt',Men,S,Black,Summer,UPI,New,1886.346067,1358.685654,34.184486,9,64562.534392,59,55,2.074831,3.995121,5.301504,'High Sales',no,no
Outerwear,GAP,Saree,Men,S,Red,Summer,Cash,New,1715.158447,1111.210927,35.030631,2,27572.925394,211,18,0.147011,3.130958,1.396518,'High Sales',no,no
Athleisure,Nike,'Casual Shirt',Men,XXL,Orange,Summer,Cash,New,1561.037005,377.061789,12.212974,3,13026.051914,498,51,2.539612,3.510109,20.712256,'High Sales',no,no
'Traditional Wear',Zara,Kurta,Men,XL,Green,Summer,Cash,Returning,1554.029505,1793.816112,22.48522,5,43118.621082,467,39,2.228192,4.837679,3.055471,'High Sales',no,no
Tops,H&M,Skirt,Men,XXL,Yellow,Summer,Card,New,1126.602206,1414.230375,10.663095,9,44649.84541,193,25,3.386635,4.407931,7.421759,'Low Sales',no,no
'Traditional Wear','Forever 21',Jacket,Women,XL,Yellow,Summer,Card,Returning,852.551032,1288.966639,29.389703,3,81759.125573,471,20,1.172145,4.767616,27.044738,'Low Sales',no,no
Bottoms,'Forever 21',Blazer,Men,XL,White,All-Season,Card,New,982.291372,2044.889455,10.712608,5,36608.587377,464,60,3.886154,4.525427,9.639135,'High Sales',no,no
'Traditional Wear',Levi’s,Kurta,Women,XL,Black,Summer,UPI,Returning,1425.249648,247.168123,22.338511,8,10543.219497,222,39,1.013042,4.154735,12.96304,'High Sales',no,no
Outerwear,'Forever 21',Jumpsuit,Women,L,White,All-Season,UPI,Returning,1116.820081,1000.949825,37.69278,6,67105.983421,291,24,2.833323,3.899477,3.810125,'Low Sales',no,no
Outerwear,Balenciaga,Shorts,Men,S,Blue,All-Season,Cash,Returning,2345.612952,132.499068,24.330094,7,27190.48625,164,40,1.336022,3.720413,18.763939,'Medium Sales',no,no
Athleisure,Balenciaga,Skirt,Men,M,Green,Winter,Card,New,1480.772455,779.419567,17.232589,8,62537.0337,490,39,2.349245,3.246673,27.710828,'Low Sales',no,no
Athleisure,Wrangler,'Track Pants',Women,L,Purple,All-Season,UPI,Returning,1244.992215,1465.775361,15.429099,5,51375.862735,47,24,4.678481,4.184503,11.163392,'High Sales',no,no
Athleisure,Diesel,'Formal Shirt',Men,S,Pink,All-Season,Cash,New,767.94293,984.404269,27.10764,8,36096.32244,378,20,3.064941,3.457725,26.827016,'Low Sales',no,no
Tops,'Calvin Klein','Track Pants',Women,XXL,Purple,Winter,Card,New,1322.028714,1246.143359,39.409699,6,40567.200547,73,58,1.306792,3.252445,2.430339,'High Sales',no,no
Athleisure,Puma,Dress,Men,L,Blue,All-Season,UPI,Returning,586.531425,749.795287,45.658257,4,44517.325575,35,49,0.991215,4.082605,21.821596,'Low Sales',no,no
Tops,'Forever 21',Kurta,Women,S,Green,Summer,UPI,New,2595.222831,391.842937,0.489551,2,39602.932468,485,59,1.52156,4.028958,24.403843,'Medium Sales',no,no
Athleisure,Nike,Shorts,Women,L,Blue,Winter,UPI,New,1622.996006,1103.575513,8.415788,8,63733.05252,250.329842,60,0.634589,4.075918,21.351515,'Low Sales',no,no
Tops,H&M,Blazer,Men,XL,Purple,Winter,Cash,New,2226.203819,1441.670518,22.636664,5,49636.615793,95,34,2.238638,4.396988,7.828642,'Medium Sales',no,no
'Traditional Wear',Levi’s,'Casual Shirt',Men,XXL,Yellow,Summer,Cash,Returning,1849.893934,253.247696,9.440857,8,79334.082712,405,41,3.068999,4.112738,19.080463,'Medium Sales',no,no
'Traditional Wear',Reebok,T-Shirt,Women,XXL,Yellow,All-Season,Card,New,1044.863423,1190.1302,0.289903,7,75138.583097,463,53,2.16661,4.810929,26.684531,'High Sales',no,no
Outerwear,Nike,Saree,Men,XL,White,Winter,'Net Banking',Returning,2371.080808,1338.353676,46.31843,8,39694.644207,16,62,2.819792,3.907655,13.467202,'Medium Sales',no,no
Tops,'Under Armour','Formal Shirt',Men,L,Blue,Winter,UPI,Returning,1073.978682,1508.459346,15.896162,9,27709.31584,40,50,2.51572,4.117518,1.054687,'Medium Sales',no,no
Bottoms,'Tommy Hilfiger','Formal Shirt',Men,L,Green,Winter,Card,Returning,2025.010524,1450.657335,8.83173,3,81182.122476,461,31,1.303573,4.261446,1.687009,'High Sales',no,no
Outerwear,'Tommy Hilfiger',Blazer,Men,S,Green,Summer,'Net Banking',New,1363.803857,233.078102,39.695168,3,37886.917813,110,28,3.764064,4.769137,0.696317,'Low Sales',no,no
'Traditional Wear',Diesel,'Casual Shirt',Women,M,Red,All-Season,UPI,Returning,1715.875287,602.215787,4.417123,5,61277.114494,302,44,2.846641,3.786362,14.483975,'High Sales',no,no
Tops,Balenciaga,Kurta,Women,XL,Orange,Summer,'Net Banking',Returning,1500.355302,2112.058874,36.857613,2,50432.077131,119,41.066821,0.609143,4.000854,5.726024,'Low Sales',no,no
Athleisure,Adidas,'Formal Shirt',Women,S,Orange,Summer,Card,Returning,1899.662554,550.812338,24.994389,2,76877.064368,5,60,1.940815,3.604402,22.545691,'High Sales',no,no
Bottoms,Diesel,T-Shirt,Women,M,Orange,Summer,Cash,New,1338.088599,837.718863,38.915855,9,63160.794628,113,32,2.731932,3.32466,1.273932,'High Sales',no,no
'Traditional Wear',Puma,Tops,Women,XL,White,Summer,'Net Banking',New,1909.33571,741.285653,34.354848,9,43132.588845,292,42,2.456942,4.396141,8.802367,'Low Sales',no,no
Outerwear,'Under Armour',Saree,Women,XXL,Orange,Summer,Cash,Returning,2205.429236,416.37338,7.654545,9,60573.23282,98,61,0.923163,3.693275,15.816099,'Low Sales',no,no
Tops,Adidas,'Formal Shirt',Men,L,Green,All-Season,'Net Banking',Returning,1786.271699,844.160026,32.064322,3,39118.423574,15,48,2.48917,3.455259,22.71972,'Medium Sales',no,no
Bottoms,'Louis Vuitton',Jumpsuit,Women,L,Orange,Winter,Card,New,1029.896916,1330.54983,33.638507,5,51085.899305,13,64,2.462083,4.948282,24.684902,'Medium Sales',no,no
Tops,Nike,Jeans,Women,S,Orange,Summer,Cash,Returning,959.73438,569.487363,22.000984,3,42255.813382,236,41,2.043351,3.879888,7.426588,'High Sales',no,no
Athleisure,Diesel,Hoodie,Women,M,Orange,Winter,UPI,Returning,1907.108999,1547.561537,17.561887,4,21669.463978,94,20,2.499618,3.479838,14.073732,'Medium Sales',no,no
Outerwear,Levi’s,Kurta,Men,XXL,Purple,Winter,Cash,Returning,1059.003187,797.199038,34.70347,6,44265.97307,346,33,2.882539,3.331818,0.872085,'Low Sales',no,no
Tops,Puma,Jeans,Women,XXL,Green,Winter,UPI,New,1625.871506,2161.636868,39.667512,9,60919.796127,195,26,2.595448,3.254825,0.870502,'Low Sales',no,no
'Traditional Wear','Calvin Klein',Saree,Women,S,Yellow,Summer,Cash,Returning,1752.720188,1784.067411,15.912575,3,27024.529372,301,25,0.661822,3.317465,12.973499,'Low Sales',no,no
Outerwear,'Under Armour',Jeans,Men,XL,White,Summer,'Net Banking',Returning,1978.330478,160.224686,30.45189,6,23396.195339,63,32,3.489802,3.508828,8.919295,'Medium Sales',no,no
'Traditional Wear',Adidas,Kurta,Men,XXL,Purple,Summer,UPI,Returning,1740.326799,1500.020059,24.994389,8,48787.724097,42,25,2.3525,4.432072,5.835992,'Low Sales',no,no
Tops,Versace,Tops,Women,XL,Red,Summer,Card,New,884.890511,1041.852939,26.733585,3,78576.346141,160,34,3.007926,3.543604,29.249739,'High Sales',no,no
Outerwear,Versace,Jumpsuit,Women,L,Green,Winter,UPI,Returning,1470.568068,839.661102,17.421346,3,26372.300518,180,60,0.93973,4.148089,6.829621,'Low Sales',no,no
'Traditional Wear','Ralph Lauren',Dress,Men,S,Red,Winter,Card,New,1141.337592,1435.105095,32.135792,8,88100.873208,232,47,0.985442,4.757543,2.423483,'High Sales',no,no
Athleisure,Reebok,Hoodie,Men,M,Pink,All-Season,Card,Returning,1294.623837,271.814178,13.221696,3,14084.557004,262,63,2.173602,4.294318,17.020564,'Low Sales',no,no
Athleisure,Versace,Saree,Men,L,Blue,All-Season,'Net Banking',Returning,1261.955205,1212.747305,10.432201,5,66020.624291,292,34,0.333598,3.099157,20.496898,'Medium Sales',no,no
Tops,Balenciaga,Palazzo,Women,L,Yellow,All-Season,UPI,Returning,1556.036096,932.758138,26.703796,1,21253.327721,153,61,2.225352,4.611983,11.587254,'High Sales',no,no
Outerwear,GAP,T-Shirt,Women,L,Yellow,Winter,UPI,Returning,1210.28694,1568.510903,44.731418,6,15574.490565,477,62,0.729772,4.831934,8.091447,'High Sales',no,no
Bottoms,H&M,T-Shirt,Men,XXL,Green,Summer,UPI,Returning,1264.667473,1158.412952,9.664732,5,38597.62134,371,61,1.553812,3.615714,2.640829,'Medium Sales',no,no
Outerwear,Adidas,Tops,Women,L,Pink,All-Season,Card,Returning,144.781744,1237.620222,20.897309,7,63523.243354,45,50,1.43789,4.734123,17.9512,'High Sales',no,no
Athleisure,Gucci,T-Shirt,Women,XL,Pink,All-Season,UPI,Returning,1073.84405,838.202872,3.096094,4,46941.330747,248,58,2.287524,4.975739,8.345143,'Medium Sales',no,no
'Traditional Wear',Adidas,Skirt,Women,S,Purple,Summer,'Net Banking',New,1827.048033,1090.362963,18.323246,9,10171.589651,118,43,0.681171,3.633731,2.020515,'High Sales',no,no
Bottoms,'Tommy Hilfiger','Polo Shirt',Men,XXL,Yellow,Summer,UPI,New,1373.983797,1259.83038,31.669217,7,74705.115047,364,36,2.345122,4.511038,15.82427,'Medium Sales',no,no
Tops,'Ralph Lauren',Trousers,Men,XXL,Red,All-Season,'Net Banking',Returning,1554.029505,1222.082585,14.48792,8,51336.674745,324,45,2.567514,4.5241,16.600982,'High Sales',no,no
Bottoms,Gucci,Jeans,Men,XXL,Blue,All-Season,Cash,New,977.430914,1642.748168,23.313428,8,28539.181071,461,19,2.578394,3.907376,29.241299,'Low Sales',no,no
Tops,'Ralph Lauren',Shorts,Men,XXL,White,Summer,Card,New,1606.328594,529.415326,34.592581,2,27695.087964,285,42,1.317339,3.771423,3.986253,'Medium Sales',no,no
Bottoms,'Tommy Hilfiger',Leggings,Men,L,Red,Winter,Cash,New,612.886689,1109.584969,29.879419,7,45627.157511,103,50,1.778202,3.472422,7.169573,'High Sales',no,no
Tops,Wrangler,Shorts,Women,L,White,Winter,Cash,Returning,2413.608692,952.480169,24.994389,8,60308.895512,250,31,1.65244,3.240798,9.402964,'Low Sales',no,no
Tops,'Ralph Lauren',Saree,Men,L,Orange,Summer,Card,New,1639.492667,1834.265869,37.05598,9,67566.04896,86,45,2.770547,4.882202,23.304213,'Low Sales',no,no
Bottoms,Levi’s,Saree,Men,XXL,Black,Winter,Cash,Returning,1761.750117,1608.897488,20.952038,4,36168.88773,295,55,1.957282,3.201221,29.393131,'Medium Sales',no,no
Bottoms,'Ralph Lauren',Shorts,Men,L,Yellow,All-Season,Card,Returning,1745.485933,885.84622,46.841888,6,82686.104754,142,51,0.710921,3.775353,21.909542,'Medium Sales',no,no
Tops,Nike,'Track Pants',Men,XL,White,Summer,Cash,New,1135.886924,971.809563,26.390485,9,62503.129028,301,52,2.834813,4.864361,25.908673,'Low Sales',no,no
Athleisure,'Under Armour','Polo Shirt',Men,M,Purple,All-Season,'Net Banking',Returning,435.183256,1243.048316,29.220577,9,37892.064583,242,43,1.368592,3.676548,25.990989,'High Sales',no,no
Bottoms,Puma,Shorts,Men,XL,Purple,Summer,Cash,Returning,1995.118853,1075.442022,35.351693,5,16365.008913,323,37,3.006272,4.704226,3.282846,'Medium Sales',no,no
Outerwear,Diesel,'Casual Shirt',Women,XXL,Green,Summer,Cash,New,1784.243003,937.474756,32.425108,5,32552.400498,224,51,0.658771,3.995121,19.654832,'Low Sales',no,no
'Traditional Wear','Calvin Klein',Dress,Women,S,Black,All-Season,'Net Banking',Returning,1823.272573,654.35135,21.809107,7,71875.285669,145,55,2.88083,3.944089,26.567511,'High Sales',no,no
Tops,'Louis Vuitton',Saree,Women,M,Green,Summer,UPI,New,1554.029505,715.065799,1.192064,1,67966.872889,104,39,0.920868,3.530164,13.608956,'Medium Sales',no,no
Tops,Adidas,'Casual Shirt',Men,M,Black,All-Season,'Net Banking',Returning,2385.398294,1160.638279,19.184349,2,52160.30835,19,41.066821,1.557789,4.32961,0.96636,'Low Sales',no,no
'Traditional Wear',Balenciaga,Kurta,Women,L,Orange,Winter,UPI,Returning,1900.403307,346.185098,22.898398,2,101608.044009,178,33,1.807252,4.734706,8.687621,'Low Sales',no,no
Athleisure,Reebok,Jeans,Women,XXL,Orange,Summer,UPI,Returning,2054.062344,1663.133139,20.398631,5,64846.01851,395,57,1.566631,3.300038,15.035966,'Low Sales',no,no
'Traditional Wear',Uniqlo,Dress,Men,XL,Orange,All-Season,'Net Banking',Returning,1850.737168,449.90106,4.26686,4,40576.266442,81,20,1.311532,3.987611,29.639524,'Low Sales',no,no
Bottoms,Adidas,Blazer,Men,XL,Orange,All-Season,UPI,Returning,1722.164403,1024.866915,24.994389,7,839.577232,438,55,2.008555,3.924733,29.589046,'Medium Sales',no,no
'Traditional Wear','Louis Vuitton','Polo Shirt',Men,XL,Orange,All-Season,'Net Banking',Returning,1554.029505,1176.936243,48.541626,7,83128.398275,423,32,1.444542,3.825398,11.15248,'High Sales',no,no
Tops,Reebok,'Casual Shirt',Women,M,Red,All-Season,UPI,New,1793.106685,1445.53336,45.79819,6,75373.381209,250.329842,53,0.99949,4.628635,1.483871,'Medium Sales',no,no
'Traditional Wear','Tommy Hilfiger','Track Pants',Women,XXL,White,All-Season,'Net Banking',Returning,2068.047528,834.982081,13.886931,4,68994.111036,154,30,0.597315,4.375842,4.974406,'High Sales',no,no
Outerwear,Versace,Trousers,Women,XL,Purple,All-Season,'Net Banking',Returning,1087.206906,999.994794,39.655272,1,46680.928303,354,31,2.367377,3.15957,18.453047,'High Sales',no,no
Bottoms,Diesel,'Track Pants',Men,L,Blue,Summer,UPI,New,2255.902617,1313.819042,44.281297,8,45770.006756,250.329842,20,1.331075,3.742438,9.66725,'High Sales',no,no
'Traditional Wear',Levi’s,Hoodie,Women,M,Red,Winter,UPI,New,985.233973,1201.823217,47.674107,2,40476.768983,294,58,1.607273,4.423334,8.28878,'Medium Sales',no,no
Tops,'Under Armour',Shorts,Men,XXL,Black,All-Season,Cash,New,2746.484078,603.385534,43.145902,4,40160.840239,168,32,2.473461,4.807447,7.172994,'Low Sales',no,no
Bottoms,'Calvin Klein','Track Pants',Women,L,Yellow,Winter,UPI,New,2220.281526,708.963762,4.623368,6,61537.523804,301,55,2.398533,4.664837,13.508728,'High Sales',no,no
Tops,'Louis Vuitton','Polo Shirt',Women,L,Pink,Winter,Card,New,1505.810084,709.448727,33.252898,9,56382.579005,171,36,1.931594,4.064791,12.276061,'High Sales',no,no
Athleisure,Uniqlo,Jumpsuit,Men,XL,White,Summer,'Net Banking',Returning,1570.033658,407.798083,17.089253,7,27782.774753,446,45,1.286004,4.981578,20.662158,'Low Sales',no,no
Outerwear,H&M,Dress,Women,XXL,Black,All-Season,'Net Banking',Returning,1082.314549,1262.622826,30.251696,6,60124.768953,242,19,2.171304,4.944327,15.716999,'Medium Sales',no,no
Athleisure,Diesel,Dress,Women,S,Red,All-Season,Cash,Returning,2183.202365,795.306944,25.988626,7,27168.592715,247,27,2.153195,3.510387,22.510194,'Medium Sales',no,no
Outerwear,Nike,'Formal Shirt',Women,XXL,Pink,All-Season,'Net Banking',New,1606.016988,517.879424,35.260946,9,32891.593063,292,42,2.514422,4.725458,2.584473,'High Sales',no,no
'Traditional Wear',GAP,Hoodie,Women,XXL,Blue,All-Season,Card,New,2190.393464,636.316974,45.332307,7,92977.408518,94,41.066821,1.591181,3.583323,22.444227,'High Sales',no,no
Bottoms,'Tommy Hilfiger',Jeans,Women,XXL,Orange,Summer,Cash,New,1534.441927,194.751073,9.134187,2,33911.799591,314,29,1.720957,3.323274,11.796399,'Medium Sales',no,no
'Traditional Wear',Levi’s,Tops,Women,S,Blue,All-Season,Cash,Returning,674.612809,993.532392,0.029656,6,32994.518692,200,64,0.921187,3.995121,3.423491,'Medium Sales',no,no
Outerwear,Gucci,Shorts,Women,M,Orange,Summer,Card,Returning,2274.237598,780.414225,45.90975,2,62152.343264,111,32,1.684269,4.032392,3.410366,'Low Sales',no,no
